Date,Time,Output_Volumn,RPM,Current,Temp.Motor,Date_Change_Grinding,Count_Grinding,Output/Current,chang_Grinding,chang_Grinding_I
29/09/2023 00:00,23:40:24,442.9100037,210.3814227,292.7827018,85.0833333,13/09/2023 19:19,17,1.512760149,0,0
30/09/2023 00:00,23:40:24,422.3693542,209.0688731,285.8395029,88,13/09/2023 19:19,18,1.477645147,0,0
01/10/2023 00:00,23:40:24,415.7557983,202.6393903,376.1502584,88,13/09/2023 19:19,19,1.105291806,0,0
02/10/2023 00:00,23:40:24,408.6065369,209.454862,360.2570238,87.3333333,13/09/2023 19:19,20,1.134208384,0,0
03/10/2023 00:00,23:40:24,389.1625366,208.8105329,344.9788744,84.75,13/09/2023 19:19,21,1.128076429,0,0
04/10/2023 00:00,23:40:24,372.031189,209.5864563,351.5785993,83,13/09/2023 19:19,22,1.058173591,0,0
05/10/2023 00:00,23:40:24,320.7189026,207.0596059,354.4470927,83.6666667,13/09/2023 19:19,23,0.904842808,0,1
06/10/2023 00:00,23:40:24,400.5462952,204.7456055,335.305989,84.5,13/09/2023 19:19,24,1.194569463,0,0
07/10/2023 00:00,23:40:24,349.4400024,208.7635765,334.9761499,83,13/09/2023 19:19,25,1.043178753,0,0
08/10/2023 00:00,23:40:24,117.2160034,210.8899562,177.0358714,83,13/09/2023 19:19,26,0.662103123,0,1
09/10/2023 00:00,23:40:24,370.4209595,192.7251997,357.367482,83,13/09/2023 19:19,27,1.036526764,0,0
10/10/2023 00:00,23:40:24,329.3039246,205.5449321,325.8639639,84,13/09/2023 19:19,28,1.010556432,0,0
11/10/2023 00:00,23:40:24,405.517395,209.2075678,356.8635228,86,14/09/2023 19:19,29,1.136337477,1,0
12/10/2023 00:00,23:40:24,364.1945496,209.0425072,361.9872615,86.6666667,11/10/2023 23:22,1,1.006097696,0,0
13/10/2023 00:00,23:40:24,454.8262024,210.0571022,313.5859426,88,11/10/2023 23:22,2,1.450403671,0,0
14/10/2023 00:00,23:40:24,450.6504822,206.8109156,466.1576233,87.5833333,11/10/2023 23:22,3,0.966734125,0,1
15/10/2023 00:00,23:40:24,224.2938843,211.3822835,255.7593658,87,11/10/2023 23:22,4,0.87697232,0,1
16/10/2023 00:00,23:40:24,434.1373596,207.9353218,374.4882228,87,11/10/2023 23:22,5,1.159281743,0,0
17/10/2023 00:00,23:40:24,425.7347717,208.5749804,324.8750574,86,11/10/2023 23:22,6,1.310456934,0,0
18/10/2023 00:00,23:40:24,389.9526978,209.523304,344.7261079,84,11/10/2023 23:22,7,1.13119572,0,0
19/10/2023 00:00,23:40:24,453.9210205,209.00044,361.95561,84.5,11/10/2023 23:22,8,1.254079252,0,0
20/10/2023 00:00,23:40:24,350.900177,208.2770526,370.0938899,86,11/10/2023 23:22,9,0.948138261,0,1
21/10/2023 00:00,23:40:24,474.3892822,207.3161608,417.4585739,90.5833333,11/10/2023 23:22,10,1.13637451,0,0
22/10/2023 00:00,23:40:24,411.5760193,207.8787308,391.9584246,97,11/10/2023 23:22,11,1.050050193,0,0
23/10/2023 00:00,23:40:24,191.2089233,197.458147,236.2633948,97,11/10/2023 23:22,12,0.809304054,0,1
24/10/2023 00:00,23:40:24,429.4940186,208.4595579,341.3023859,93.3333333,11/10/2023 23:22,13,1.258397352,0,0
25/10/2023 00:00,23:40:24,506.4898682,208.7807859,280.3374348,81.6666667,11/10/2023 23:22,14,1.80671507,0,0
26/10/2023 00:00,23:40:24,452.8365173,209.5146726,316.678464,79.6666667,11/10/2023 23:22,15,1.429956782,0,0
27/10/2023 00:00,23:40:24,385.3851013,209.0088882,326.1197729,89,11/10/2023 23:22,16,1.181728718,0,0
28/10/2023 00:00,23:40:24,367.2333679,209.1197624,332.8270126,84.4166667,11/10/2023 23:22,17,1.10337609,0,0
29/10/2023 00:00,23:40:24,441.8823242,209.9474945,410.4389343,78,11/10/2023 23:22,18,1.076609179,0,0
30/10/2023 00:00,23:40:24,388.8859253,206.409537,296.2480135,83.3333333,11/10/2023 23:22,19,1.312703909,0,0
31/10/2023 00:00,23:40:24,294.6063538,210.3800151,246.3324785,94,11/10/2023 23:22,20,1.195970404,0,0
01/11/2023 00:00,23:40:24,310.9165344,209.1512871,305.3401693,94,11/10/2023 23:22,21,1.018262796,0,0
02/11/2023 00:00,23:40:24,325.7981262,208.7672793,407.2776871,94,11/10/2023 23:22,22,0.799941014,0,1
03/11/2023 00:00,23:40:24,329.9512634,206.8567683,339.8584989,94,11/10/2023 23:22,23,0.97084894,0,1
04/11/2023 00:00,23:40:24,273.4675903,207.7502492,362.1585325,94,11/10/2023 23:22,24,0.755104646,0,1
05/11/2023 00:00,23:40:24,168.4365082,210.0176226,250.2399517,94,11/10/2023 23:22,25,0.673099987,0,1
06/11/2023 00:00,23:40:24,363.6775208,208.5336825,382.2746391,94,11/10/2023 23:22,26,0.95135142,0,1
07/11/2023 00:00,23:40:24,299.4933472,207.6608645,351.8219629,91.75,11/10/2023 23:22,27,0.851263931,0,1
08/11/2023 00:00,23:40:24,303.7423096,209.0259501,345.5832214,83.3333333,11/10/2023 23:22,28,0.878926669,0,1
09/11/2023 00:00,23:40:24,255.5947571,206.5593923,281.0863123,79,11/10/2023 23:22,29,0.909310578,1,1
10/11/2023 00:00,23:40:24,252.6056061,209.1977247,288.8736545,75,10/11/2023 13:22,1,0.874450135,0,1
11/11/2023 00:00,23:40:24,361.3930664,206.2097295,388.2887521,77.3333333,10/11/2023 13:22,2,0.930732772,0,1
12/11/2023 00:00,23:40:24,148.660675,186.1568448,248.1526847,82,10/11/2023 13:22,3,0.59906938,0,1
13/11/2023 00:00,23:40:24,257.8640442,195.6887029,333.4431323,83.25,10/11/2023 13:22,4,0.773337398,0,1
14/11/2023 00:00,23:40:24,302.8504333,208.2922363,400.1329587,78.6666667,10/11/2023 13:22,5,0.756874501,0,1
15/11/2023 00:00,23:40:24,288.1868896,209.2320875,309.4153694,66,10/11/2023 13:22,6,0.931391644,0,1
16/11/2023 00:00,23:40:24,349.9160156,208.9858131,324.3590881,66,10/11/2023 13:22,7,1.078792081,0,0
17/11/2023 00:00,23:40:24,399.0563354,210.7369194,339.1253613,66,10/11/2023 13:22,8,1.176722183,0,0
18/11/2023 00:00,23:40:24,223.4388428,209.5501531,358.5057979,66,10/11/2023 13:22,9,0.623250291,0,1
19/11/2023 00:00,23:40:24,214.9853363,209.4998487,307.28102,66,10/11/2023 13:22,10,0.699637538,0,1
20/11/2023 00:00,23:40:24,186.6399689,208.7216403,276.378038,66,10/11/2023 13:22,11,0.675306802,0,1
21/11/2023 00:00,23:40:24,125.7989426,209.2355906,291.9358097,66,10/11/2023 13:22,12,0.430913024,0,1
22/11/2023 00:00,23:40:24,133.9520111,208.7938983,351.7167802,69.6666667,10/11/2023 13:22,13,0.38085192,0,1
23/11/2023 00:00,23:40:24,123.1698151,209.7360484,424.9154645,78.25,10/11/2023 13:22,14,0.289868987,0,1
24/11/2023 00:00,23:40:24,165.2343445,208.8684222,336.0101682,81.25,10/11/2023 13:22,15,0.491754001,0,1
25/11/2023 00:00,23:40:24,168.3997192,208.6680883,326.9461124,76.5,10/11/2023 13:22,16,0.515068731,0,1
26/11/2023 00:00,23:40:24,133.8242188,208.6324539,229.4540328,73,10/11/2023 13:22,17,0.583228881,0,1
27/11/2023 00:00,23:40:24,211.9932861,207.009271,350.0904818,71.6666667,10/11/2023 13:22,18,0.60553856,0,1
28/11/2023 00:00,23:40:24,327.5748901,208.364151,322.4970525,69,10/11/2023 13:22,19,1.015745377,0,0
29/11/2023 00:00,23:40:24,373.0115356,209.7089005,299.3550362,71.3333333,10/11/2023 13:22,20,1.246050644,0,0
30/11/2023 00:00,23:40:24,380.769989,208.5086873,345.9332085,76,10/11/2023 13:22,21,1.100703776,0,0
01/12/2023 00:00,23:40:24,348.3684387,209.1002464,192.5918882,70.6666667,10/11/2023 13:22,22,1.80884274,0,0
02/12/2023 00:00,23:40:24,371.3477783,209.1595535,294.0246568,65.3333333,10/11/2023 13:22,23,1.262981759,0,0
03/12/2023 00:00,23:40:24,389.9519958,209.0108312,274.5638936,76,10/11/2023 13:22,24,1.420259564,0,0
04/12/2023 00:00,23:40:24,363.6950073,208.4885241,325.4661086,76.25,10/11/2023 13:22,25,1.117458923,0,0
05/12/2023 00:00,23:40:24,369.2987976,207.6813812,333.6803952,77,10/11/2023 13:22,26,1.106744067,0,0
06/12/2023 00:00,23:40:24,368.5548401,208.6901283,302.1432444,75.6666667,10/11/2023 13:22,27,1.21980169,0,0
07/12/2023 00:00,23:40:24,415.0934448,203.8236186,384.9572805,78.25,10/11/2023 13:22,28,1.078284438,0,0
08/12/2023 00:00,23:40:24,364.2111206,208.8920301,266.758592,86.25,10/11/2023 13:22,29,1.365321049,0,0
09/12/2023 00:00,23:40:24,353.3155823,209.9295845,278.7575539,66.25,10/11/2023 13:22,30,1.2674655,0,0
10/12/2023 00:00,23:40:24,373.9275513,195.1805878,224.1522264,76,10/11/2023 13:22,31,1.668185756,0,0
11/12/2023 00:00,23:40:24,363.1393433,210.0834719,188.4560768,74,10/11/2023 13:22,32,1.926917664,1,0
12/12/2023 00:00,23:40:24,393.6841125,208.5009791,326.4529595,70.6666667,12/12/2023 18:49,1,1.205944382,0,0
13/12/2023 00:00,23:40:24,402.9927368,210.3744952,247.3054325,72,12/12/2023 18:49,2,1.62953451,0,0
14/12/2023 00:00,23:40:24,409.7026672,208.2792015,379.1601727,71,12/12/2023 18:49,3,1.080553013,0,0
15/12/2023 00:00,23:40:24,387.9888,209.6298243,307.0637623,70,12/12/2023 18:49,4,1.263544734,0,0
16/12/2023 00:00,23:40:24,392.8730774,208.7167715,376.0918232,73.75,12/12/2023 18:49,5,1.044620099,0,0
17/12/2023 00:00,23:40:24,156.9914398,207.7507274,122.5225925,85,12/12/2023 18:49,6,1.281326461,0,0
18/12/2023 00:00,23:40:24,222.0982666,209.9623159,273.905804,85,12/12/2023 18:49,7,0.810856372,0,1
19/12/2023 00:00,23:40:24,161.8709106,209.7816264,288.7388655,81,12/12/2023 18:49,8,0.560613516,0,1
20/12/2023 00:00,23:40:24,150.4640045,208.8117065,379.8750776,65.5,12/12/2023 18:49,9,0.396088118,0,1
21/12/2023 00:00,23:40:24,160.2727661,209.877964,297.0316197,62,12/12/2023 18:49,10,0.539581497,0,1
22/12/2023 00:00,23:40:24,176.169342,209.0240911,341.1794887,64,12/12/2023 18:49,11,0.516353848,0,1
23/12/2023 00:00,23:40:24,174.7737122,195.6731965,200.7827594,66.6666667,12/12/2023 18:49,12,0.87046175,0,1
24/12/2023 00:00,23:40:24,152.4652405,210.1049194,266.1740353,60,12/12/2023 18:49,13,0.572802829,0,1
25/12/2023 00:00,23:40:24,181.5098114,209.9417839,409.7513275,62.25,12/12/2023 18:49,14,0.44297553,0,1
26/12/2023 00:00,23:40:24,166.7226257,206.2473641,369.0489267,67,12/12/2023 18:49,15,0.451762933,0,1
27/12/2023 00:00,23:40:24,297.4064026,208.1322924,330.3800007,61,12/12/2023 18:49,16,0.900194933,0,1
28/12/2023 00:00,23:40:24,278.6379395,199.4915708,326.8315226,67.75,12/12/2023 18:49,17,0.852543039,0,1
29/12/2023 00:00,23:40:24,165.6706848,208.8762754,305.9257724,82.75,12/12/2023 18:49,18,0.54153883,0,1
30/12/2023 00:00,23:40:24,170.7100983,207.5894623,296.4463867,67,12/12/2023 18:49,19,0.57585488,0,1
31/12/2023 00:00,23:40:24,142.5920105,207.145757,307.0402435,67,12/12/2023 18:49,20,0.464408212,0,1
01/01/2024 00:00,23:40:24,42.62400055,211.185861,115.0262655,67,12/12/2023 18:49,21,0.370558849,0,1
02/01/2024 00:00,23:40:24,140.0766754,208.8551242,219.8665826,67,12/12/2023 18:49,22,0.637098525,0,1
03/01/2024 00:00,23:40:24,312.5253296,208.8187205,280.7296079,67,12/12/2023 18:49,23,1.11326102,0,0
04/01/2024 00:00,23:40:24,211.9376678,210.1596527,256.8946495,67,12/12/2023 18:49,24,0.824998373,0,1
05/01/2024 00:00,23:40:24,298.9237671,209.4385808,274.9085619,67,12/12/2023 18:49,25,1.087357065,0,0
06/01/2024 00:00,23:40:24,480.0509033,208.589227,211.8560604,66.5,12/12/2023 18:49,26,2.26592953,0,0
07/01/2024 00:00,23:40:24,430.8823547,207.7092679,316.7743685,65,12/12/2023 18:49,27,1.360218495,0,0
08/01/2024 00:00,23:40:24,429.8233643,209.3408941,304.6727108,65,12/12/2023 18:49,28,1.410770801,0,0
09/01/2024 00:00,23:40:24,458.5866394,210.0026372,217.388677,71.6666667,12/12/2023 18:49,29,2.109524037,0,0
10/01/2024 00:00,23:40:24,443.091217,207.8209635,302.184602,80.1666667,12/12/2023 18:49,30,1.466293167,0,0
11/01/2024 00:00,23:40:24,461.4437256,209.1553065,241.1952779,79,12/12/2023 18:49,31,1.913154062,0,0
12/01/2024 00:00,23:40:24,439.6894226,209.6328011,301.9465811,79.4166667,12/12/2023 18:49,32,1.456182816,0,0
13/01/2024 00:00,23:40:24,405.4520874,208.8839416,268.2261648,78.75,12/12/2023 18:49,33,1.511605282,0,0
14/01/2024 00:00,23:40:24,440.612915,209.0287819,302.1610287,77,12/12/2023 18:49,34,1.458205636,1,0
15/01/2024 00:00,23:40:24,453.3205261,208.9274368,340.0468271,77,15/01/2024 20:31,1,1.33311206,0,0
16/01/2024 00:00,23:40:24,456.4447021,208.9015681,306.5022702,77,15/01/2024 20:31,2,1.489204963,0,0
17/01/2024 00:00,23:40:24,463.2107544,209.9837417,294.1800753,79.0833333,15/01/2024 20:31,3,1.57458235,0,0
18/01/2024 00:00,23:40:24,498.0284424,209.4891205,289.0853005,77.8333333,15/01/2024 20:31,4,1.722773318,0,0
19/01/2024 00:00,23:40:24,445.4137268,206.5296326,326.5819833,75.3333333,15/01/2024 20:31,5,1.36386497,0,0
20/01/2024 00:00,23:40:24,407.3666687,207.8530896,331.9632944,79.5833333,15/01/2024 20:31,6,1.22714371,0,0
21/01/2024 00:00,23:40:24,135.8475647,209.9953766,214.4326703,79,15/01/2024 20:31,7,0.633520837,0,1
22/01/2024 00:00,23:40:24,497.9046631,208.5791321,361.2784017,79,15/01/2024 20:31,8,1.378174451,0,0
23/01/2024 00:00,23:40:24,463.3426208,208.9513257,348.0245057,73.1666667,15/01/2024 20:31,9,1.331350561,0,0
24/01/2024 00:00,23:40:24,372.7536316,207.2121849,332.8313563,67.3333333,15/01/2024 20:31,10,1.119947459,0,0
25/01/2024 00:00,23:40:24,377.978302,210.039594,250.2298726,68.3333333,15/01/2024 20:31,11,1.510524295,0,0
26/01/2024 00:00,23:40:24,368.4332886,209.5167084,349.9055507,60.5,15/01/2024 20:31,12,1.052950683,0,0
27/01/2024 00:00,23:40:24,371.7110291,210.3353577,236.4673159,59,15/01/2024 20:31,13,1.571934065,0,0
28/01/2024 00:00,23:40:24,455.1851501,209.5218023,385.9484469,59,15/01/2024 20:31,14,1.179393657,0,0
29/01/2024 00:00,23:40:24,447.6344299,208.2530937,417.5384255,62.25,15/01/2024 20:31,15,1.072079604,0,0
30/01/2024 00:00,23:40:24,524.3398438,208.4069697,367.9528887,75,15/01/2024 20:31,16,1.425018963,0,0
31/01/2024 00:00,23:40:24,431.0281982,209.6239382,376.616046,84,15/01/2024 20:31,17,1.144476458,0,0
01/02/2024 00:00,23:40:24,432.3769531,208.9804916,398.2883301,86.9166667,15/01/2024 20:31,18,1.085587803,0,0
02/02/2024 00:00,23:40:24,453.7713013,208.6837629,403.5748024,91,15/01/2024 20:31,19,1.124379665,0,0
03/02/2024 00:00,23:40:24,457.2154846,205.0554161,251.9772349,91,15/01/2024 20:31,20,1.81451108,0,0
04/02/2024 00:00,23:40:24,426.2367859,209.1935539,376.1958179,91,15/01/2024 20:31,21,1.133018406,0,0
05/02/2024 00:00,23:40:24,426.4816284,208.9555346,411.7226854,85,15/01/2024 20:31,22,1.035846805,0,0
06/02/2024 00:00,23:40:24,496.5275574,204.3723272,391.5318714,83,15/01/2024 20:31,23,1.268166384,0,0
07/02/2024 00:00,23:40:24,467.0509338,207.7773005,282.8190066,95,15/01/2024 20:31,24,1.651412822,0,0
08/02/2024 00:00,23:40:24,464.8623962,208.18949,344.8247573,95,15/01/2024 20:31,25,1.348112009,0,0
09/02/2024 00:00,23:40:24,439.5711975,208.8391228,318.8841499,76.3333333,15/01/2024 20:31,26,1.378466749,0,0
10/02/2024 00:00,23:40:24,446.5759583,209.2435837,320.6884797,62,15/01/2024 20:31,27,1.392553792,0,0
11/02/2024 00:00,23:40:24,456.896698,209.1940588,378.7791836,59,15/01/2024 20:31,28,1.206234972,0,0
12/02/2024 00:00,23:40:24,490.1756592,207.3333982,454.8049952,59,15/01/2024 20:31,29,1.077771054,0,0
13/02/2024 00:00,23:40:24,456.0457764,202.4866651,294.2496093,61,15/01/2024 20:31,30,1.549860261,0,0
14/02/2024 00:00,23:40:24,521.4865723,207.9476903,321.3119588,65.0833333,15/01/2024 20:31,31,1.622991482,0,0
15/02/2024 00:00,23:40:24,376.789856,209.483401,348.9011767,70,15/02/2024 12:21,32,1.07993289,0,0
16/02/2024 00:00,23:40:24,489.4781189,208.234272,403.186641,80.1666667,15/02/2024 12:21,33,1.214023653,0,0
17/02/2024 00:00,23:40:24,476.7724304,209.1257286,424.9330973,86,15/02/2024 12:21,34,1.121994105,0,0
18/02/2024 00:00,23:40:24,203.9602661,210.4418856,235.8813357,86,15/02/2024 12:21,35,0.864673186,0,1
19/02/2024 00:00,23:40:24,449.9064331,210.2539228,336.9181512,86,15/02/2024 12:21,36,1.335358251,0,0
20/02/2024 00:00,23:40:24,478.8454285,208.6058578,356.5090548,80.5,15/02/2024 12:21,37,1.343150818,0,0
21/02/2024 00:00,23:40:24,467.0200195,208.4354286,296.4251679,77.5,15/02/2024 12:21,38,1.575507312,0,0
22/02/2024 00:00,23:40:24,471.9514465,208.9314842,335.3264981,80,15/02/2024 12:21,39,1.407438569,0,0
23/02/2024 00:00,23:40:24,454.8620911,210.6128769,332.2673492,77.3333333,15/02/2024 12:21,40,1.368964156,0,0
24/02/2024 00:00,23:40:24,189.2480011,209.8838666,231.804104,72,15/02/2024 12:21,41,0.816413505,0,1
25/02/2024 00:00,23:40:24,74.74199677,195.143453,257.2324657,72,15/02/2024 12:21,42,0.290562066,0,1
26/02/2024 00:00,23:40:24,464.5881958,209.2362188,377.3013471,66.5,15/02/2024 12:21,43,1.231345182,0,0
27/02/2024 00:00,23:40:24,447.2932434,207.6199265,425.9742343,68,15/02/2024 12:21,44,1.050047649,0,0
28/02/2024 00:00,23:40:24,463.1146851,206.1931254,330.7901306,79,15/02/2024 12:21,45,1.400025703,0,0
29/02/2024 00:00,23:40:24,417.5678101,196.2005599,214.1396197,76,15/02/2024 12:21,46,1.949979227,0,0
01/03/2024 00:00,23:40:24,387.2744446,210.9724706,334.7848853,76,15/02/2024 12:21,47,1.156785929,0,0
02/03/2024 00:00,23:40:24,422.1629639,209.0767314,423.6696544,76,15/02/2024 12:21,48,0.996443714,0,1
03/03/2024 00:00,23:40:24,463.5127869,209.9326312,289.5186516,76,15/02/2024 12:21,49,1.600977292,0,0
04/03/2024 00:00,23:40:24,361.6725159,209.3834432,373.707935,76,15/02/2024 12:21,50,0.967794585,0,1
05/03/2024 00:00,23:40:24,481.8611145,209.1959241,372.1756972,77.3333333,15/02/2024 12:21,51,1.294714078,0,0
06/03/2024 00:00,23:40:24,451.2585449,209.657959,343.4360132,80,15/02/2024 12:21,52,1.313952316,0,0
07/03/2024 00:00,23:40:24,361.7243042,208.6491648,266.2302311,78.25,15/02/2024 12:21,53,1.358689818,0,0
08/03/2024 00:00,23:40:24,454.0287781,209.8183505,356.4034549,76.1666667,15/02/2024 12:21,54,1.273918005,0,0
09/03/2024 00:00,23:40:24,456.6155701,209.8358027,282.0308191,86.5,15/02/2024 12:21,55,1.61902721,0,0
10/03/2024 00:00,23:40:24,222.74263,205.72111,237.1567505,70,15/02/2024 12:21,56,0.939221125,0,1
11/03/2024 00:00,23:40:24,449.1722412,201.7566999,372.2634582,73.3333333,15/02/2024 12:21,57,1.206597723,0,0
12/03/2024 00:00,23:40:24,469.9403992,208.704366,368.2787421,76.3333333,15/02/2024 12:21,58,1.276045412,0,0
13/03/2024 00:00,23:40:24,467.6574707,207.0999718,338.2275424,76.3333333,15/02/2024 12:21,59,1.382671167,0,0
14/03/2024 00:00,23:40:24,456.9349365,203.7700004,382.3637721,83.5,15/02/2024 12:21,60,1.195026752,0,0
15/03/2024 00:00,23:40:24,384.7427063,201.0923576,345.4258677,91,15/02/2024 12:21,61,1.11382135,0,0
16/03/2024 00:00,23:40:24,413.9430237,202.6529834,329.6019172,88,15/02/2024 12:21,62,1.255887791,0,0
17/03/2024 00:00,23:40:24,420.253418,203.1011289,376.5426572,79,15/02/2024 12:21,63,1.116084486,0,0
18/03/2024 00:00,23:40:24,395.7062378,200.953462,342.7751796,82.6666667,15/02/2024 12:21,64,1.154419168,0,0
19/03/2024 00:00,23:40:24,396.4388123,203.7842738,239.2677138,87,15/02/2024 12:21,65,1.656883856,0,0
20/03/2024 00:00,23:40:24,427.8675842,190.8315029,250.3600441,79.3333333,15/02/2024 12:21,66,1.709009062,0,0
21/03/2024 00:00,23:40:24,443.4487915,204.2185364,342.394874,79.75,15/02/2024 12:21,67,1.295138523,0,0
22/03/2024 00:00,23:40:24,379.3308716,203.7363218,322.5184968,86.6666667,15/02/2024 12:21,68,1.176152299,0,0
